user_id,session_id,window_start,window_end,mean_dwell,std_dwell,mean_flight,std_flight,typing_speed,backspace_rate,pause_count,mean_pressure,gyro_std,raw_score,mapped_class,predicted_class
Arun,4264336d-03c5-4b86-ab93-6ab83b003bcc,1775845259778,1775845275529,71.054054,37.1323,354.64865,785.2808,140.94344,0.16216215,1,0.5,0.034347035,,,HIGH_STRESS
Arun,4264336d-03c5-4b86-ab93-6ab83b003bcc,1775845275529,1775845290573,57.358208,37.062958,167.17911,140.45097,267.21616,0.20895523,0,0.5,0.05679836,,,HIGH_STRESS
Arun,4264336d-03c5-4b86-ab93-6ab83b003bcc,1775845290573,1775845306237,68.67242,35.761368,201.39655,304.33002,222.16548,0.12068965,0,0.5,0.03713544,,,HIGH_STRESS
Arun,4264336d-03c5-4b86-ab93-6ab83b003bcc,1775845467981,1775845483305,62.416668,38.298805,347.7143,801.0971,140.95537,0.22222222,1,0.5,0.31585687,,,HIGH_STRESS
Arun,4264336d-03c5-4b86-ab93-6ab83b003bcc,1775845517197,1775845532331,52.84,39.16905,240.34694,328.99484,198.22916,0.3,0,0.5,0.122146495,,,HIGH_STRESS
Arun,4264336d-03c5-4b86-ab93-6ab83b003bcc,1775845604723,1775845619895,73.22222,34.211037,216.29411,140.59904,71.18376,0.11111111,0,0.5,0.17283118,,,HIGH_STRESS
Arun,4264336d-03c5-4b86-ab93-6ab83b003bcc,1775845643579,1775845658579,50.541668,43.834423,253.91489,195.47115,192.0,0.375,0,0.5,0.0744922,,,HIGH_STRESS
Arun,4264336d-03c5-4b86-ab93-6ab83b003bcc,1775845778088,1775845793145,69.73333,39.449207,235.68182,183.32631,179.31859,0.2,0,0.5,0.26517698,,,HIGH_STRESS
Arun,4264336d-03c5-4b86-ab93-6ab83b003bcc,1775845882608,1775845897687,65.71154,41.447063,199.13725,137.06017,206.91028,0.25,0,0.5,0.15605305,,,HIGH_STRESS
Arun,4264336d-03c5-4b86-ab93-6ab83b003bcc,1775845897687,1775845912729,68.89474,33.807343,195.0,192.9636,227.36339,0.12280702,0,0.5,0.0476159,,,HIGH_STRESS
Arun,4264336d-03c5-4b86-ab93-6ab83b003bcc,1775845912729,1775845927937,59.51613,37.440594,185.7742,143.93451,244.60811,0.19354838,0,0.5,0.045447838,,,HIGH_STRESS
Arun,4264336d-03c5-4b86-ab93-6ab83b003bcc,1775846043717,1775846058883,78.775,32.79595,289.46155,252.54782,158.24872,0.125,0,0.5,0.16657531,,,HIGH_STRESS
Arun,4264336d-03c5-4b86-ab93-6ab83b003bcc,1775846058883,1775846073893,78.26087,37.54848,248.02174,232.42291,183.87741,0.13043478,0,0.5,0.029544083,,,HIGH_STRESS
Arun,4264336d-03c5-4b86-ab93-6ab83b003bcc,1775846140439,1775846156253,57.0,38.890377,228.60785,247.12155,197.29353,0.23076923,0,0.5,0.25907657,,,HIGH_STRESS
Arun,4264336d-03c5-4b86-ab93-6ab83b003bcc,1775846501562,1775846516581,63.557693,38.6525,214.52942,156.29903,207.73686,0.21153846,0,0.5,0.26392195,,,HIGH_STRESS
Arun,4264336d-03c5-4b86-ab93-6ab83b003bcc,1775846914882,1775846930045,70.46667,35.656136,259.04544,212.49791,178.06503,0.13333334,0,0.5,0.15877378,,,HIGH_STRESS
Arun,4264336d-03c5-4b86-ab93-6ab83b003bcc,1775847081128,1775847098104,82.565216,20.312399,631.5909,1234.9869,81.29124,0.0,2,0.5,0.33075714,,,CALM
Arun,4264336d-03c5-4b86-ab93-6ab83b003bcc,1775847098104,1775847113118,56.859154,31.547102,243.36171,194.20163,283.73517,0.5633803,0,0.5,0.07243915,,,HIGH_STRESS
Arun,4264336d-03c5-4b86-ab93-6ab83b003bcc,1775847165439,1775847180559,60.88372,43.324203,240.16667,156.35901,170.63492,0.27906978,0,0.5,0.10009737,,,HIGH_STRESS
Arun,4264336d-03c5-4b86-ab93-6ab83b003bcc,1775847433052,1775847448149,57.62069,39.81285,179.96428,138.50128,115.254684,0.2413793,0,0.5,0.117755696,,,HIGH_STRESS
Arun,4264336d-03c5-4b86-ab93-6ab83b003bcc,1775847534698,1775847549837,47.241936,40.555294,194.60655,151.85674,245.72296,0.37096775,0,0.5,0.14743222,,,HIGH_STRESS
Arun,4264336d-03c5-4b86-ab93-6ab83b003bcc,1775847677866,1775847693119,61.204544,38.44097,238.67442,187.97089,173.0807,0.18181819,0,0.5,0.12006539,,,HIGH_STRESS
Arun,4264336d-03c5-4b86-ab93-6ab83b003bcc,1775847693119,1775847708226,62.809525,36.05699,296.88095,548.9577,166.81009,0.1904762,1,0.5,0.027814738,,,HIGH_STRESS
Arun,4264336d-03c5-4b86-ab93-6ab83b003bcc,1775847715377,1775847731612,57.387756,37.87402,251.52083,330.45517,181.09024,0.20408164,0,0.5,0.08103229,,,HIGH_STRESS
Arun,4264336d-03c5-4b86-ab93-6ab83b003bcc,1775847737683,1775847752710,84.05556,21.673004,136.88235,109.43055,71.870636,0.0,0,0.5,0.072964825,,,CALM
Arun,4264336d-03c5-4b86-ab93-6ab83b003bcc,1775847783768,1775847798880,64.965515,33.175587,171.17545,142.60092,230.28058,0.15517241,0,0.5,0.16794084,,,HIGH_STRESS
Arun,4264336d-03c5-4b86-ab93-6ab83b003bcc,1775847803399,1775847818848,61.75,37.72094,269.23254,244.38531,170.88484,0.25,0,0.5,0.029316701,,,HIGH_STRESS
Arun,4264336d-03c5-4b86-ab93-6ab83b003bcc,1775847818848,1775847833869,57.054546,35.892475,216.07272,347.29166,219.69243,0.21818182,1,0.5,0.032351468,,,HIGH_STRESS
Arun,4264336d-03c5-4b86-ab93-6ab83b003bcc,1775847898343,1775847913384,61.714287,37.212025,245.22449,271.65836,195.46573,0.24489796,0,0.5,0.4108975,,,HIGH_STRESS
Arun,4264336d-03c5-4b86-ab93-6ab83b003bcc,1775847922705,1775847937738,79.4375,23.347828,412.73334,412.91507,63.85951,0.0625,0,0.5,0.047100954,,,MILD_STRESS
Arun,4264336d-03c5-4b86-ab93-6ab83b003bcc,1775847987963,1775848003386,62.81132,35.697926,216.73077,234.777,206.18556,0.2264151,0,0.5,0.21915713,,,HIGH_STRESS
Arun,4264336d-03c5-4b86-ab93-6ab83b003bcc,1775848037403,1775848052445,75.045456,36.591698,206.2381,200.16824,87.75429,0.13636364,0,0.5,0.4444638,,,HIGH_STRESS
Arun,4264336d-03c5-4b86-ab93-6ab83b003bcc,1775848062331,1775848077586,42.424244,37.127975,251.75,175.07053,129.7935,0.36363637,0,0.5,0.09179527,,,HIGH_STRESS
Arun,4264336d-03c5-4b86-ab93-6ab83b003bcc,1775848090096,1775848105135,67.90476,31.006765,208.75,147.91953,83.782166,0.14285715,0,0.5,0.40966937,,,HIGH_STRESS
Arun,4264336d-03c5-4b86-ab93-6ab83b003bcc,1775848187487,1775848202563,54.192307,37.210957,235.73077,190.18869,206.95145,0.25,0,0.5,0.24136335,,,HIGH_STRESS
