user_id,session_id,window_start,window_end,mean_dwell,std_dwell,mean_flight,std_flight,typing_speed,backspace_rate,pause_count,mean_pressure,gyro_std,raw_score,mapped_class,predicted_class
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775856148963,1775856164009,59.77778,31.310078,459.1,592.7955,107.669815,0.44444445,1,0.5,0.06338728,,,HIGH_STRESS
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775856204928,1775856222061,65.91892,29.622288,393.97223,647.3699,129.57451,0.10810811,1,0.5,0.014734315,,,HIGH_STRESS
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775856922013,1775856939005,65.13636,25.434937,683.1905,813.0436,77.68362,0.045454547,2,0.5,0.009637338,,,MILD_STRESS
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775856975253,1775856991176,47.782608,37.063934,575.13635,1143.4167,86.66708,0.3043478,1,0.5,0.0066897837,,,HIGH_STRESS
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775856999252,1775857014342,76.3,24.639603,439.1579,315.10355,79.522865,0.05,0,0.5,0.0061026644,,,MILD_STRESS
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775881852462,1775881867616,80.0,60.10269,1068.6,361.69635,23.756104,0.33333334,0,0.5,0.22814202,,,HIGH_STRESS
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775891526440,1775891541546,74.4,17.442476,78.0,58.44228,19.85966,0.0,0,0.5,0.12502274,,,MILD_STRESS
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775892501327,1775892516976,55.411766,20.146694,416.4375,652.75256,65.179886,0.05882353,1,0.5,0.105799414,,,MILD_STRESS
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775892586122,1775892601440,49.136364,22.432314,207.42857,165.6389,86.17313,0.13636364,0,0.5,0.052045498,,,HIGH_STRESS
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775913567639,1775913582709,58.395348,21.536491,280.8095,498.8317,171.20107,0.069767445,2,0.5,0.44789314,3,Mild_Stress,HIGH_STRESS
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775919243012,1775919258055,45.47059,18.6362,209.0,219.18855,67.805626,0.05882353,0,0.5,0.69667625,1,Calm,MILD_STRESS
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775919266175,1775919281475,59.666668,18.72313,117.0,88.43529,23.529411,0.0,0,0.5,0.34738964,1,Calm,MILD_STRESS
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775919517566,1775919533345,64.888885,24.149738,240.25,230.11288,34.222702,0.0,0,0.5,0.07373707,1,Calm,MILD_STRESS
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775923514692,1775923529908,36.390244,29.508062,308.425,271.56747,161.67192,0.34146342,0,0.5,0.0761117,,,HIGH_STRESS
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775923557969,1775923573132,56.363636,12.914211,262.9,419.81055,43.527008,0.0,0,0.5,0.08424561,,,CALM
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775923573132,1775923589092,52.88372,20.531551,318.25583,445.142,161.65413,0.046511628,0,0.5,0.046997387,,,MILD_STRESS
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775923589092,1775923604418,58.93846,16.58533,176.86154,183.79553,254.46953,0.03076923,0,0.5,0.094807096,,,MILD_STRESS
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775923665024,1775923681462,51.520832,30.335615,269.9149,295.5329,175.2038,0.1875,0,0.5,0.28703725,,,HIGH_STRESS
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775923812502,1775923827632,52.565216,25.416233,189.35556,138.2674,182.41904,0.10869565,0,0.5,0.20393063,,,HIGH_STRESS
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775923836201,1775923851202,65.181816,16.252653,101.9,62.69362,43.997066,0.0,0,0.5,0.030391918,,,CALM
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775923896862,1775923912634,61.8,11.822013,1020.6429,3221.1536,57.06315,0.0,1,0.5,0.032486614,,,CALM
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775924023292,1775924038328,61.125,28.463884,144.39131,92.35317,95.77015,0.083333336,0,0.5,0.07775741,,,HIGH_STRESS
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775924107666,1775924122669,72.96,16.712822,123.541664,112.87862,99.98,0.0,0,0.5,0.12993264,,,CALM
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775924166104,1775924181328,55.851063,22.443289,256.28262,292.27063,185.23384,0.08510638,0,0.5,0.04072188,,,HIGH_STRESS
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775924182102,1775924197102,60.714287,19.37633,158.53226,120.73601,252.0,0.031746034,0,0.5,0.040352773,,,MILD_STRESS
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775924232435,1775924247601,57.695652,20.600622,227.37778,526.0306,181.98602,0.02173913,1,0.5,0.096398406,,,MILD_STRESS
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775924284528,1775924300518,50.95,25.956646,432.21054,581.73,75.046906,0.15,0,0.5,0.03452557,,,HIGH_STRESS
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775924380455,1775924395474,49.583332,34.063564,203.29411,120.550095,95.878555,0.5416667,0,0.5,0.13958824,,,HIGH_STRESS
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775924427648,1775924442862,60.07143,15.700156,201.38461,271.8559,55.212303,0.0,0,0.5,0.03134699,,,CALM
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775924460902,1775924476090,58.52459,21.405994,170.43333,144.38055,240.97972,0.08196721,0,0.5,0.04236239,,,HIGH_STRESS
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775924514264,1775924529534,56.75862,24.630589,188.7193,301.37747,227.89784,0.10344828,0,0.5,0.18100937,,,HIGH_STRESS
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775924538803,1775924553859,67.76923,9.974227,113.24,57.68624,103.613174,0.0,0,0.5,0.027082097,,,CALM
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775924614701,1775924629751,66.03846,18.362757,242.78572,285.9381,103.65449,0.5,0,0.5,0.06941824,,,HIGH_STRESS
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775924698336,1775924713514,66.125,13.119046,119.42857,41.921207,31.62472,0.0,0,0.5,0.16009218,,,MILD_STRESS
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775925022133,1775925037311,64.71429,30.207445,211.0,189.41049,27.67163,0.14285715,0,0.5,0.11986307,,,HIGH_STRESS
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775925243604,1775925258670,70.3,9.726768,121.22222,82.29051,39.82477,0.0,0,0.5,0.24096955,3,Mild_Stress,MILD_STRESS
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775925337357,1775925353491,61.5,29.624033,613.2,998.7409,22.313128,0.16666667,1,0.5,0.11957904,3,Mild_Stress,HIGH_STRESS
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775925482031,1775925497359,60.2,21.456001,242.55173,382.7699,117.43215,0.0,0,0.5,0.12653704,3,Mild_Stress,CALM
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775927815220,1775927830754,60.454544,25.627981,619.4286,662.3388,84.97489,0.09090909,1,0.5,0.036599845,,,HIGH_STRESS
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775927833864,1775927849167,72.6,31.714981,669.1579,375.7351,78.416,0.05,0,0.5,0.013883603,,,MILD_STRESS
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775927863296,1775927879020,72.92,23.750235,403.58334,229.42899,95.39558,0.0,0,0.5,0.013197295,,,CALM
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775929821423,1775929836958,63.59375,19.348545,225.19354,235.36388,123.59189,0.03125,0,0.5,0.23871379,,,CALM
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775934078614,1775934093728,65.0,26.836956,642.875,1077.9568,35.728462,0.11111111,1,0.5,0.10127533,,,HIGH_STRESS
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775934112296,1775934127424,62.52,26.492445,328.33334,494.5747,99.153885,0.12,1,0.5,0.08692191,,,HIGH_STRESS
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775934695714,1775934710826,54.179485,26.212027,160.94737,134.3115,154.84383,0.12820514,0,0.5,0.53915316,,,HIGH_STRESS
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775935015659,1775935030888,49.52381,18.26077,191.82259,290.1902,248.21065,0.04761905,1,0.5,0.60385454,,,HIGH_STRESS
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775935076886,1775935092392,50.04,26.5759,198.45833,182.63579,96.73675,0.12,0,0.5,0.119417734,,,HIGH_STRESS
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775943928974,1775943944054,75.09091,46.988304,573.381,334.25317,87.53316,0.22727273,0,0.5,0.0029110273,,,HIGH_STRESS
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775944039035,1775944054163,72.296295,37.045334,315.42307,144.91965,107.0862,0.14814815,0,0.5,0.0032782832,,,HIGH_STRESS
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775944975355,1775944990457,58.575756,34.305252,288.59375,180.75949,131.10846,0.21212122,0,0.5,0.004493789,,,HIGH_STRESS
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775945007338,1775945022490,74.30769,26.907394,251.61111,97.59789,154.43506,0.12820514,0,0.5,0.0073919613,,,HIGH_STRESS
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775945055077,1775945070451,69.85,32.360893,293.7436,137.92728,156.10771,0.125,0,0.5,0.0052674976,,,HIGH_STRESS
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775945075745,1775945091081,78.21622,31.932476,317.33334,159.82907,144.75743,0.08108108,0,0.5,0.0066926954,,,HIGH_STRESS
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775945802119,1775945817244,63.491226,28.919199,180.82143,152.72736,226.1157,0.10526316,0,0.5,0.05035585,,,HIGH_STRESS
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775945822039,1775945838074,77.73333,13.353984,307.7143,717.1024,56.12722,0.0,1,0.5,0.0065587326,,,CALM
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775979178069,1775979193386,67.75,32.10562,526.7826,1129.0692,94.01319,0.125,2,0.5,0.19450597,,,HIGH_STRESS
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775979193386,1775979208421,75.475,23.01737,300.4,374.85208,159.62753,0.0,0,0.5,0.090282455,,,MILD_STRESS
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775979208421,1775979226304,71.666664,21.650763,1120.5333,3523.143,50.327126,0.0,1,0.5,0.02815124,,,CALM
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775979868669,1775979883991,70.97369,22.797146,313.24326,427.20343,148.80563,0.02631579,1,0.5,0.2268503,,,MILD_STRESS
